,CarModel,AgeOfCar,Price,OdoMeterReading,Gas Type,NoOfOwners,Brand,Brand Encoded,Broker,Direct Owner,Trustmark Broker,Manual,Automatic
663,Toyota Innova 2.5 V Diesel 7-seater,12,0.07939189189189189,0.9387953815901798,1,4,Toyota,26,0.0,1.0,0.0,0.0,1.0
664,Maruti Swift VXI Deca,7,0.05405405405405405,-0.6049859965077058,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
665,Mahindra Renault Logan 1.5 DLX Diesel,16,0.014639639639639638,0.5099672210074339,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
666,Honda Brio 1.2 S MT,6,0.04279279279279279,-1.0981383811778638,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
667,Maruti Swift VDI BSIV,16,0.019707207207207204,1.0005466367140954,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
668,Mahindra Jeep MM 775 XDB,23,0.015202702702702702,-0.3476891001580582,1,2,Mahindra,17,0.0,1.0,0.0,0.0,1.0
669,Maruti Wagon R LXI,15,0.017454954954954954,-0.25010925221745434,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
670,Hyundai Creta 1.6 VTVT S,8,0.09346846846846846,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
671,Honda Brio 1.2 E MT,6,0.037162162162162164,-0.9909313410321773,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
672,Maruti Wagon R LX BS IV,12,0.015765765765765764,1.9036587429013585,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
673,Maruti Omni 5 Str STD,25,0.005067567567567568,-0.1332750198666852,4,4,Maruti,18,1.0,0.0,0.0,0.0,1.0
674,Maruti Wagon R LXI Minor,14,0.016328828828828825,0.20978750859951162,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
675,Maruti Zen Estilo Sports,14,0.018018018018018014,-0.5387320456976715,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
676,Toyota Etios V,12,0.025788288288288285,-0.5379815964166518,4,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
677,Hyundai Grand i10 Sportz,8,0.037162162162162164,0.5099672210074339,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
678,Ford Fiesta 1.4 ZXi TDCi ABS,14,0.010135135135135134,0.7243813012988068,1,1,Ford,8,0.0,1.0,0.0,0.0,1.0
679,Maruti Wagon R VXI BS IV,9,0.030405405405405404,0.2955531407160608,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
680,Tata Indica Vista Aura 1.3 Quadrajet BSIV,13,0.025900900900900897,0.2955531407160608,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
681,Hyundai i20 Sportz Petrol,13,0.025900900900900897,-0.5621031804494312,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
682,Hyundai i20 1.2 Spotz,6,0.04279279279279279,-0.6049859965077058,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
683,Hyundai EON Era Plus Sports Edition,9,0.029279279279279275,-0.24048206001237168,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
684,Hyundai Verna 1.6 SX,11,0.0653153153153153,0.7243813012988068,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
685,Maruti Ciaz 1.4 AT Zeta,6,0.05405405405405405,-0.5621031804494312,4,0,Maruti,18,0.0,1.0,0.0,1.0,0.0
686,Renault Duster 85PS Diesel RxL,7,0.07657657657657657,2.010865783047045,1,0,Renault,23,0.0,1.0,0.0,0.0,1.0
687,Volkswagen Polo 1.2 MPI Comfortline,8,0.05067567567567567,-0.1722554996636568,4,0,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
688,Hyundai EON Magna Plus,5,0.023648536036036033,-0.7765172607408042,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
689,Maruti Wagon R LXI Minor,15,0.03153153153153153,-0.7765172607408042,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
690,Audi A6 2.0 TDI Premium Plus,10,0.14414414414414414,-0.16543713191039114,1,0,Audi,1,1.0,0.0,0.0,1.0,0.0
691,Renault KWID RXT,5,0.038288288288288286,-0.8515621888427848,4,0,Renault,23,0.0,1.0,0.0,0.0,1.0
692,Mahindra Bolero Power Plus SLX,5,0.0867117117117117,-0.543020327303499,1,0,Mahindra,17,1.0,0.0,0.0,0.0,1.0
693,Hyundai Verna 1.6 SX CRDi (O),11,0.043918806306306304,-0.1332750198666852,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
694,Nissan Terrano XL 85 PS,9,0.0653153153153153,-0.8408414848282161,1,0,Nissan,21,1.0,0.0,0.0,0.0,1.0
695,Hyundai i10 Magna 1.1,15,0.015202702702702702,-0.1332750198666852,4,1,Hyundai,10,0.0,1.0,0.0,0.0,1.0
696,Hyundai Grand i10 Magna,8,0.041666666666666664,0.5099672210074339,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
697,Maruti Alto LXi,12,0.014639639639639638,-0.5621031804494312,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
698,Maruti Alto LXi BSIII,15,0.018018018018018014,0.08113906042468783,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
699,Hyundai Verna CRDi ABS,16,0.017454954954954954,0.2955531407160608,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
700,Toyota Corolla Altis 1.8 VL AT,13,0.037162162162162164,0.2955531407160608,4,4,Toyota,26,0.0,1.0,0.0,1.0,0.0
701,Honda City 1.3 EXI,20,0.01126126126126126,1.4178607611851946,4,2,Honda,9,0.0,1.0,0.0,0.0,1.0
702,Hyundai i20 Magna 1.4 CRDi (Diesel),11,0.0411036036036036,-0.1761578359249598,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
703,Audi A4 New  2.0 TDI Multitronic,9,0.17218468468468467,-0.5146104616648921,1,0,Audi,1,1.0,0.0,0.0,1.0,0.0
704,Tata Indigo CS LX (TDI) BS-III,8,0.023085585585585582,0.05423009334812051,1,0,Tata,25,1.0,0.0,0.0,0.0,1.0
705,Hyundai Grand i10 Magna AT,6,0.05630630630630631,-1.1944103032286901,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
706,Maruti Alto 800 VXI,3,0.037162162162162164,-1.398318093585786,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
707,Maruti Alto 800 LXI,9,0.020270270270270268,-0.5621031804494312,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
708,Toyota Fortuner 3.0 Diesel,14,0.12162162162162161,0.9387953815901798,1,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
709,Ford Figo Aspire 1.5 TDCi Ambiente ABS,6,0.059684684684684686,0.7243813012988068,1,0,Ford,8,0.0,1.0,0.0,0.0,1.0
710,Ford Ikon 1.6 ZXI NXt,18,0.0,-0.8837243008864907,4,2,Ford,8,0.0,1.0,0.0,0.0,1.0
711,Maruti Wagon R LXI BS IV,13,0.022747747747747744,0.08113906042468783,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
712,Maruti Baleno Delta 1.2,6,0.05506756756756757,-0.1332750198666852,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
713,Chevrolet Beat Diesel,11,0.015765765765765764,0.5099672210074339,1,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
714,Tata New Safari DICOR 2.2 EX 4x2,11,0.037162162162162164,-0.02606797972099868,1,0,Tata,25,1.0,0.0,0.0,0.0,1.0
715,Hyundai Santro Xing XO,16,0.006756756756756757,-0.1761578359249598,4,2,Hyundai,10,1.0,0.0,0.0,0.0,1.0
716,Mahindra XUV500 W8 2WD,10,0.09909909909909909,0.4035320715507963,1,2,Mahindra,17,1.0,0.0,0.0,0.0,1.0
717,Mahindra Quanto C6,10,0.03153153153153153,-0.1332750198666852,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
718,Maruti Swift Dzire VDI,9,0.0518018018018018,0.7458227093279441,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
719,Maruti Alto LX,17,0.009572072072072071,0.7243813012988068,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
720,Tata Sumo GX TC 7 Str BSIII,17,0.010810698198198198,0.7243813012988068,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
721,Maruti Omni MPI STD BSIV,11,0.025900900900900897,0.5099672210074339,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
722,Honda Amaze VX i-DTEC,9,0.05405405405405405,0.9387953815901798,1,2,Honda,9,0.0,1.0,0.0,0.0,1.0
723,Hyundai i10 Magna,11,0.02477477477477477,-0.5621031804494312,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
724,Maruti Zen D PS,20,0.006193693693693693,0.9387953815901798,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
725,Hyundai Santro Xing GL Plus,15,0.01126126126126126,-0.5251596344152276,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
726,Maruti Alto LX,14,0.014639639639639638,-0.1332750198666852,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
727,Volkswagen Polo GTI,6,0.09346846846846846,-0.9909313410321773,4,2,Volkswagen,27,1.0,0.0,0.0,1.0,0.0
728,Chevrolet Sail Hatchback LT ABS,10,0.023085585585585582,0.2955531407160608,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
729,Hyundai Xcent 1.1 CRDi SX Option,9,0.048986486486486486,-0.22225686318760499,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
730,Skoda Rapid 1.5 TDI AT Ambition,8,0.06520270270270269,-0.412935304790723,1,0,Skoda,24,1.0,0.0,0.0,1.0,0.0
731,Hyundai i10 Sportz 1.2,15,0.014639639639639638,-0.7765172607408042,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
732,Tata Indica Vista Aqua TDI BSIII,14,0.014639639639639638,-0.7765172607408042,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
733,Toyota Etios Liva GD,10,0.04842342342342342,0.08113906042468783,1,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
734,Maruti Baleno Alpha 1.2,4,0.06036036036036036,-0.905165708915628,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
735,Mahindra Scorpio S5 BSIV,3,0.13288288288288286,-1.183904013294413,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
736,Volkswagen Vento Diesel Comfortline,11,0.021959459459459457,0.660057077211395,1,0,Volkswagen,27,0.0,1.0,0.0,0.0,1.0
737,Tata Indica DLX,20,0.003378378378378378,1.153209461881553,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
738,Maruti Omni E MPI STD BS IV,9,0.025900900900900897,-0.12221125332365033,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
739,Maruti Zen LXI,24,0.00731981981981982,0.08113906042468783,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
740,Maruti Swift VDI BSIV,9,0.05855855855855856,-0.02606797972099868,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
741,Audi Q3 35 TDI Quattro Technology,5,0.30180180180180183,-0.8837243008864907,1,0,Audi,1,0.0,1.0,0.0,1.0,0.0
742,Hyundai Creta 1.6 CRDi SX Plus,7,0.13840090090090088,-0.1332750198666852,1,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
743,Honda Brio 1.2 S MT,7,0.037162162162162164,-0.06037423256761836,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
744,Mahindra TUV 300 T4 Plus,6,0.07094594594594594,-0.1332750198666852,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
745,Mahindra Scorpio LX,9,0.08783783783783783,-1.0981383811778638,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
746,Ford Classic 1.4 Duratorq LXI,10,0.025900900900900897,-0.6693102205951177,1,0,Ford,8,0.0,1.0,0.0,0.0,1.0
747,Volkswagen Vento 1.5 TDI Highline,10,0.051238738738738736,0.2955531407160608,1,0,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
748,Hyundai EON 1.0 Era Plus,5,0.009009009009009009,-0.9630146277782404,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
749,Maruti Swift 1.3 VXi,14,0.025900900900900897,-0.09039220380841058,4,2,Maruti,18,1.0,0.0,0.0,0.0,1.0
750,Maruti Alto 800 LXI,7,0.027027027027027025,-0.4548961403037447,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
751,Chevrolet Tavera Neo 2 LT L 9 Str,11,0.04279279279279279,0.9387953815901798,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
752,Mahindra Jeep CL 500 MDI,26,0.014639639639639638,1.153209461881553,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
753,Chevrolet Beat LT,11,0.020382770270270266,0.5099672210074339,4,2,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
754,Skoda Octavia Elegance 2.0 TDI AT,9,0.13288288288288286,1.4748305823186123,1,4,Skoda,24,0.0,1.0,0.0,1.0,0.0
755,Toyota Innova 2.0 GX 8 STR BSIV,12,0.059684684684684686,2.804197880125125,4,2,Toyota,26,0.0,1.0,0.0,0.0,1.0
756,Maruti Alto 800 LXI,5,0.03153153153153153,-1.0552555651195892,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
757,Hyundai Verna CRDi 1.6 SX Option,5,0.12725225225225223,-0.8530630874048244,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
758,Maruti Alto 800 VXI,4,0.03153153153153153,-1.3125524614692368,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
759,Maruti Alto 800 LXI,6,0.01779279279279279,-0.6693102205951177,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
760,Maruti Wagon R LXI Minor,13,0.009009009009009009,-0.1332750198666852,4,1,Maruti,18,0.0,1.0,0.0,0.0,1.0
761,Honda Brio V MT,9,0.04560810810810811,-0.7839359879188857,4,0,Honda,9,0.0,0.0,1.0,0.0,1.0
762,Maruti Wagon R LXI Minor,16,0.013513513513513513,-0.3691305081871955,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
763,Hyundai Grand i10 1.2 CRDi Sportz Option,6,0.05518006756756757,-0.476337548332882,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
764,Honda Brio S MT,10,0.02477477477477477,-0.3476891001580582,4,4,Honda,9,0.0,1.0,0.0,0.0,1.0
765,Tata Sumo Gold EX,10,0.025900900900900897,0.5099672210074339,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
766,Chevrolet Beat LT,7,0.033783783783783786,-0.5621031804494312,4,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
767,Chevrolet Sail Hatchback 1.3 TCDi,8,0.029391891891891887,-0.5621031804494312,1,0,Chevrolet,3,0.0,1.0,0.0,0.0,1.0
768,Audi A4 3.0 TDI Quattro,10,0.17567567567567566,0.42420158889088466,1,0,Audi,1,1.0,0.0,0.0,1.0,0.0
769,Toyota Innova Crysta 2.4 VX MT 8S BSIV,5,0.18918918918918917,-1.0981383811778638,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
770,Maruti Wagon R VXI BS IV,6,0.037162162162162164,-0.7765172607408042,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
771,Nissan Micra XL,10,0.03862612612612613,-0.8035334348575173,4,0,Nissan,21,0.0,1.0,0.0,0.0,1.0
772,Mahindra Scorpio VLS AT 2.2 mHAWK,12,0.07094594594594594,0.08113906042468783,1,2,Mahindra,17,0.0,1.0,0.0,1.0,0.0
773,Mahindra Bolero B4,6,0.08783783783783783,0.18834610057037432,1,0,Mahindra,17,1.0,0.0,0.0,0.0,1.0
774,Hyundai Santro Xing XL AT eRLX Euro III,17,0.00731981981981982,0.7243813012988068,4,4,Hyundai,10,0.0,1.0,0.0,1.0,0.0
775,Volkswagen Vento 1.5 TDI Highline Plus AT,6,0.09797297297297296,-0.5574075120910501,1,0,Volkswagen,27,1.0,0.0,0.0,1.0,0.0
776,Maruti Ertiga SHVS VDI,8,0.07657657657657657,-0.24048206001237168,1,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
777,Hyundai Santro Xing GLS,15,0.011824324324324323,0.40276018086174736,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
778,Maruti Ertiga SHVS ZDI Plus,6,0.11036036036036034,-0.1332750198666852,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
779,Mercedes-Benz E-Class 230,25,0.11036036036036034,-0.6693102205951177,4,2,Mercedes-Benz,19,0.0,1.0,0.0,1.0,0.0
780,Chevrolet Beat LT Option,7,0.02466216216216216,-0.5406617724202939,4,0,Chevrolet,3,1.0,0.0,0.0,0.0,1.0
781,Hyundai Xcent 1.1 CRDi SX Option,9,0.048986486486486486,-0.22225686318760499,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
782,Hyundai Creta 1.6 CRDi SX,7,0.09234234234234233,0.08113906042468783,1,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
783,Hyundai Creta 1.6 CRDi SX,6,0.13963963963963963,-0.5788060373041292,1,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
784,Hyundai Elite i20 Sportz Plus BSIV,4,0.07094594594594594,-1.1303004932215697,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
785,Hyundai Santro Xing XG eRLX Euro III,18,0.00563063063063063,2.225279863338418,4,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
786,Maruti Alto K10 LXI CNG Optional,7,0.03153153153153153,-0.3476891001580582,0,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
787,Maruti Alto K10 LXI,8,0.013288288288288288,1.153209461881553,4,1,Maruti,18,0.0,1.0,0.0,0.0,1.0
788,Audi A4 1.8 TFSI,11,0.13288288288288286,-0.1332750198666852,4,4,Audi,1,0.0,1.0,0.0,1.0,0.0
789,Renault Duster 85PS Diesel RxL,10,0.04842342342342342,-1.398318093585786,1,2,Renault,23,1.0,0.0,0.0,0.0,1.0
790,Maruti Wagon R LXI BS IV,9,0.03153153153153153,-0.3476891001580582,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
791,Maruti Eeco 7 Seater Standard BSIV,6,0.037162162162162164,-0.3262476921289209,4,0,Maruti,18,1.0,0.0,0.0,0.0,1.0
792,Tata Nano STD,10,0.003941441441441441,-0.8837243008864907,4,1,Tata,25,0.0,1.0,0.0,0.0,1.0
793,Hyundai Grand i10 1.2 Kappa Sportz BSIV,4,0.059684684684684686,-0.8837243008864907,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
794,Hyundai Grand i10 Magna AT,6,0.05630630630630631,-1.1944103032286901,4,0,Hyundai,10,1.0,0.0,0.0,1.0,0.0
795,Datsun GO Plus T BSIV,5,0.04279279279279279,-1.3254173062867192,4,2,Datsun,5,0.0,1.0,0.0,0.0,1.0
796,Volkswagen Vento Celeste 1.5 TDI Highline AT,7,0.07094594594594594,0.08113906042468783,1,0,Volkswagen,27,0.0,1.0,0.0,1.0,0.0
797,Hyundai Santro Xing GLS,16,0.00731981981981982,0.40276018086174736,4,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
798,Skoda Superb Ambition 2.0 TDI CR AT,12,0.04842342342342342,1.3762001053845807,1,2,Skoda,24,1.0,0.0,0.0,1.0,0.0
799,Hyundai Getz GLX,18,0.00563063063063063,0.5099672210074339,4,4,Hyundai,10,0.0,1.0,0.0,0.0,1.0
800,Maruti SX4 Vxi BSIV,11,0.023085585585585582,0.9387953815901798,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
801,Ford Endeavour 2.5L 4X2,12,0.05405405405405405,3.3968812808665385,1,2,Ford,8,1.0,0.0,0.0,0.0,1.0
802,Fiat Linea Dynamic,10,0.037162162162162164,0.08113906042468783,4,0,Fiat,6,0.0,1.0,0.0,0.0,1.0
803,Toyota Innova Crysta 2.4 VX MT 8S BSIV,4,0.2117117117117117,-0.9909313410321773,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
804,Honda Accord VTi-L (MT),16,0.020270270270270268,0.2955531407160608,4,2,Honda,9,0.0,1.0,0.0,0.0,1.0
805,Mahindra XUV500 W6 2WD,11,0.059684684684684686,0.2955531407160608,1,0,Mahindra,17,0.0,1.0,0.0,0.0,1.0
806,Volkswagen Vento 1.5 TDI Highline BSIV,4,0.14977477477477477,-1.3039758982575818,1,3,Volkswagen,27,1.0,0.0,0.0,0.0,1.0
807,Maruti SX4 VDI,10,0.036036036036036036,0.7243813012988068,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
808,Toyota Innova 2.5 G1 BSIV,11,0.10472972972972971,0.2955531407160608,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
809,Honda WR-V i-VTEC VX,5,0.09628378378378377,-1.3888838740529657,4,0,Honda,9,0.0,1.0,0.0,0.0,1.0
810,Toyota Etios GD,9,0.056869369369369364,0.5528500370657085,1,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
811,Honda Jazz 1.5 E i DTEC,6,0.07657657657657657,-0.5835445884785685,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
812,Skoda Laura Ambiente 2.0 TDI CR MT,11,0.0411036036036036,-0.3048062840997836,1,0,Skoda,24,1.0,0.0,0.0,0.0,1.0
813,Skoda Rapid 1.6 MPI AT Elegance Plus,8,0.0653153153153153,0.08113906042468783,4,0,Skoda,24,0.0,1.0,0.0,1.0,0.0
814,Toyota Fortuner 4x2 AT,6,0.2899774774774775,0.28785567523360056,1,0,Toyota,26,0.0,0.0,1.0,1.0,0.0
815,Toyota Innova 2.5 G (Diesel) 7 Seater,7,0.10135123873873873,0.18834610057037432,1,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
816,Honda Amaze E i-DTEC,6,0.039414414414414414,0.2955531407160608,1,0,Honda,9,0.0,1.0,0.0,0.0,1.0
817,Hyundai Santro Xing GLS,14,0.010135135135135134,1.153209461881553,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
818,Toyota Innova 2.5 V Diesel 8-seater,14,0.04279279279279279,1.5391548064060243,1,4,Toyota,26,0.0,1.0,0.0,0.0,1.0
819,Volkswagen Vento Diesel Comfortline,11,0.021959459459459457,0.660057077211395,1,0,Volkswagen,27,0.0,1.0,0.0,0.0,1.0
820,Maruti Alto LX,11,0.013513513513513513,0.08113906042468783,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
821,Honda City 1.5 S MT,12,0.04222972972972973,0.08113906042468783,4,2,Honda,9,0.0,1.0,0.0,0.0,1.0
822,Maruti Alto LX,17,0.008445945945945946,0.5099672210074339,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
823,Tata Indica Vista Terra Quadrajet 1.3L,12,0.013513513513513513,0.5099672210074339,1,4,Tata,25,0.0,1.0,0.0,0.0,1.0
824,Nissan Sunny Diesel XV,10,0.03434684684684685,0.8315883414444933,1,0,Nissan,21,0.0,1.0,0.0,0.0,1.0
825,Maruti Swift VDI Optional,6,0.0653153153153153,-0.1332750198666852,1,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
826,Mahindra Bolero DI,19,0.03322072072072072,0.9387953815901798,1,4,Mahindra,17,0.0,1.0,0.0,0.0,1.0
827,Hyundai i20 1.2 Asta Option,6,0.06981981981981981,-0.6264274045368431,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
828,Fiat Grande Punto 1.3 Dynamic (Diesel),11,0.01858108108108108,0.7243813012988068,1,2,Fiat,6,0.0,1.0,0.0,0.0,1.0
829,Maruti Swift Dzire ZDI,6,0.07094594594594594,0.016814836337275922,1,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
830,Maruti Swift 1.2 DLX,9,0.037274774774774776,-0.5621031804494312,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
831,Toyota Innova 2.5 GX (Diesel) 7 Seater,9,0.07094594594594594,3.8119440574945784,1,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
832,Hyundai Grand i10 Asta Option,6,0.06475225225225224,-0.8408414848282161,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
833,Ford Figo Diesel LXI,12,0.023085585585585582,0.2255683849089567,1,2,Ford,8,1.0,0.0,0.0,0.0,1.0
834,Skoda Rapid 1.6 MPI AT Ambition BSIV,6,0.09909909909909909,-1.0981383811778638,4,0,Skoda,24,0.0,1.0,0.0,1.0,0.0
835,Maruti Swift Dzire ZXI Plus,6,0.08783783783783783,-1.0981383811778638,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
836,Hyundai Accent GLE 1,24,0.004504504504504504,0.5099672210074339,4,1,Hyundai,10,0.0,1.0,0.0,0.0,1.0
837,Tata Indica Vista Quadrajet LX,10,0.018018018018018014,2.8685221042125373,1,0,Tata,25,0.0,1.0,0.0,0.0,1.0
838,Maruti Zen LX,19,0.009572072072072071,0.2741117326869235,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
839,Nissan Micra Diesel XV,12,0.020157657657657656,1.153209461881553,1,2,Nissan,21,0.0,1.0,0.0,0.0,1.0
840,Maruti Eeco 7 Seater Standard BSIV,6,0.027027027027027025,-0.7765172607408042,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
841,Hyundai Santro Xing GL Plus LPG,12,0.023648536036036033,-0.1332750198666852,3,2,Hyundai,10,0.0,1.0,0.0,0.0,1.0
842,Mercedes-Benz E-Class Exclusive E 200 BSIV,5,0.5045045045045045,-1.2096337029293778,4,0,Mercedes-Benz,19,1.0,0.0,0.0,1.0,0.0
843,Ford Figo Aspire Facelift,5,0.068018018018018,-1.1049781903391585,1,0,Ford,8,1.0,0.0,0.0,0.0,1.0
844,Maruti Swift ZXI BSIV,7,0.07319819819819819,-1.2674397389759318,4,0,Maruti,18,0.0,0.0,1.0,0.0,1.0
845,Chevrolet Cruze LT,11,0.037049549549549546,-0.46561684431831335,1,2,Chevrolet,3,1.0,0.0,0.0,0.0,1.0
846,Toyota Etios Liva 1.4 VD,6,0.04560810810810811,-0.6478688125659804,1,0,Toyota,26,1.0,0.0,0.0,0.0,1.0
847,Maruti Alto LXi BSIII,17,0.01295045045045045,0.5099672210074339,4,4,Maruti,18,0.0,1.0,0.0,0.0,1.0
848,Hyundai i10 Magna,11,0.021396396396396393,-0.3476891001580582,4,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
849,Toyota Etios 1.5 V,7,0.05518006756756757,-0.6693102205951177,4,0,Toyota,26,0.0,1.0,0.0,0.0,1.0
850,Hyundai Verna 1.6 SX,11,0.041666666666666664,0.5099672210074339,1,0,Hyundai,10,0.0,1.0,0.0,0.0,1.0
851,Maruti Alto LXi,15,0.005518018018018017,0.7243813012988068,4,0,Maruti,18,0.0,1.0,0.0,0.0,1.0
852,Mahindra Scorpio VLX AT 2WD BSIII,19,0.023085585585585582,3.3758258181819256,1,4,Mahindra,17,0.0,1.0,0.0,1.0,0.0
853,Maruti Omni BSIII 8-STR W/ IMMOBILISER,15,0.014639639639639638,-0.3476891001580582,4,2,Maruti,18,0.0,1.0,0.0,0.0,1.0
854,Hyundai Grand i10 Asta Option,8,0.05292792792792793,-0.753360540069336,4,0,Hyundai,10,1.0,0.0,0.0,0.0,1.0
855,Tata New Safari DICOR 2.2 EX 4x2,14,0.02083322072072072,1.153209461881553,1,2,Tata,25,0.0,1.0,0.0,0.0,1.0
856,Renault Duster 85PS Diesel RxL,10,0.04842342342342342,-1.398318093585786,1,2,Renault,23,1.0,0.0,0.0,0.0,1.0
857,Tata Indigo LS,16,0.003941441441441441,2.7613150640668507,1,4,Tata,25,0.0,1.0,0.0,0.0,1.0
